# Expression Atlas			
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-48230			
# Timestamp: Fri, 22-Oct-2021 07:16:49			
geneName	Gene Name	log2FoldChange	padj
ENSG00000108639	SYNGR2	0.3	0.121518895676719
ENSG00000108641	B9D1	0.2	0.656933770212443
ENSG00000108651	UTP6	0.2	0.362310955817685
ENSG00000108654	DDX5	-0.1	0.573536445550884
ENSG00000108666	C17orf75	0.2	0.642078134044459
ENSG00000108671	PSMD11	0.1	0.874530576702157
ENSG00000108679	LGALS3BP	0.3	0.084984990059357
ENSG00000108733	PEX12	-0.2	0.594608590254636
ENSG00000108759	KRT32	0.3	0.469877760178523
ENSG00000108785	HSD17B1P1	-0.1	0.856652996085058
ENSG00000108786	HSD17B1	-0.1	0.860532334364639
ENSG00000108797	CNTNAP1	-0.2	0.34325211664908
ENSG00000108799	EZH1	0.3	0.326526280596301
ENSG00000108813	DLX4	0.2	0.819695805567415
ENSG00000108819	PPP1R9B	0.1	0.708439128372134
ENSG00000108821	COL1A1	-0.4	0.10891121244706
ENSG00000108826	MRPL27	0.2	0.394104552585084
ENSG00000108829	LRRC59	0.1	0.542535879898376
ENSG00000108830	RND2	-0.3	0.563812901735938
ENSG00000108839	ALOX12	-0.1	0.856772595151549
ENSG00000108840	HDAC5	-0.1	0.852233222355746
ENSG00000108846	ABCC3	0.3	0.49015220616667
ENSG00000108852	MPP2	0.1	0.861397707558
ENSG00000108883	EFTUD2	0.1	0.76345798663631
ENSG00000108924	HLF	-0.1	0.940618308141414
ENSG00000108932	SLC16A6	0.3	0.645427204326036
ENSG00000108946	PRKAR1A	-0.2	0.282449888975984
ENSG00000108950	FAM20A	-0.3	0.640575636529057
ENSG00000108953	YWHAE	0.1	0.716968283410607
ENSG00000108958	AC130689.1	0.1	0.872534181638983
ENSG00000108960	MMD	0.5	0.021700866292621
ENSG00000108961	RANGRF	-0.1	0.813119245187289
ENSG00000108963	DPH1	0.2	0.613056016779558
ENSG00000108984	MAP2K6	-0.7	0.009342567213647
ENSG00000109016	DHRS7B	-0.1	0.853965241292325
ENSG00000109046	WSB1	-0.2	0.370476091990657
ENSG00000109062	SLC9A3R1	0.2	0.21302384201831
ENSG00000109063	MYH3	-0.2	0.702288080746777
ENSG00000109065	NAT9	0.1	0.810725917241852
ENSG00000109066	TMEM104	-0.1	0.739129784158512
ENSG00000109083	IFT20	0.1	0.881236657327334
ENSG00000109084	TMEM97	0.4	0.193192055934005
ENSG00000109099	PMP22	-0.4	0.147655520772602
ENSG00000109107	ALDOC	0.3	0.501437456783558
ENSG00000109111	SUPT6H	-0.3	0.37760433380681
ENSG00000109113	RAB34	0.2	0.21391583100178
ENSG00000109118	PHF12	0.1	0.895736026478541
ENSG00000109133	TMEM33	0.2	0.452519344971928
ENSG00000109171	SLAIN2	0.1	0.81781837329669
ENSG00000109180	OCIAD1	-0.1	0.735018956493528
ENSG00000109184	DCUN1D4	-0.2	0.444946925455217
ENSG00000109220	CHIC2	-0.4	0.063696579880918
ENSG00000109255	NMU	0.2	0.442601384715249
ENSG00000109265	CRACD	-0.1	0.899321391921301
ENSG00000109270	LAMTOR3	0.1	0.729033019947159
ENSG00000109321	AREG	0.5	0.274819490953408
ENSG00000109323	MANBA	0.1	0.827374454961193
ENSG00000109339	MAPK10	-0.4	0.4692688991347
ENSG00000109381	ELF2	-0.1	0.828198461020686
ENSG00000109390	NDUFC1	0.1	0.812188821395511
ENSG00000109436	TBC1D9	-0.3	0.299721355614009
ENSG00000109445	ZNF330	0.3	0.3148762061917
ENSG00000109452	INPP4B	0.7	0.084431878350569
ENSG00000109466	KLHL2	0.3	0.378161956393096
ENSG00000109472	CPE	-0.5	0.123909998186966
ENSG00000109475	RPL34	0.1	0.735018956493528
ENSG00000109501	WFS1	-0.1	0.778040083583879
ENSG00000109511	ANXA10	-0.3	0.473119205603399
ENSG00000109519	GRPEL1	0.2	0.219932074278071
ENSG00000109534	GAR1	0.1	0.63467183021298
ENSG00000109572	CLCN3	-0.4	0.095094336920878
ENSG00000109576	AADAT	-0.2	0.648763116018756
ENSG00000109586	GALNT7	0.1	0.917775832905774
ENSG00000109610	SOD3	0.7	0.00182004556898
ENSG00000109618	SEPSECS	0.1	0.910331803077029
ENSG00000109625	CPZ	0.4	0.243003815547486
ENSG00000109654	TRIM2	-0.1	0.828326029878557
ENSG00000109667	SLC2A9	0.2	0.839267402215791
ENSG00000109670	FBXW7	0.1	0.89636823763698
ENSG00000109674	NEIL3	0.1	0.816641613587901
ENSG00000109680	TBC1D19	-0.5	0.082462212867385
ENSG00000109685	NSD2	0.2	0.299721355614009
ENSG00000109689	STIM2	-0.5	0.12779883927751
ENSG00000109736	MFSD10	0.1	0.554509539235544
ENSG00000109738	GLRB	0.3	0.339100432699561
ENSG00000109743	BST1	0.1	0.901136908232695
ENSG00000109756	RAPGEF2	-0.4	0.046653903597001
ENSG00000109775	UFSP2	-0.1	0.884213029527437
ENSG00000109787	KLF3	0.3	0.38423610073349
ENSG00000109790	KLHL5	0.4	0.03747894047163
ENSG00000109805	NCAPG	0.1	0.819695805567415
ENSG00000109814	UGDH	0.3	0.192696041633186
ENSG00000109846	CRYAB	0.5	0.188554352292066
ENSG00000109854	HTATIP2	0.1	0.763466236378685
ENSG00000109861	CTSC	0.3	0.190578618330697
ENSG00000109881	CCDC34	-0.1	0.855303181186455
ENSG00000109911	ELP4	0.1	0.799531381712581
ENSG00000109917	ZPR1	0.2	0.384440108149236
ENSG00000109919	MTCH2	0.1	0.676976437358238
ENSG00000109929	SC5D	0.3	0.151714243963758
ENSG00000109971	HSPA8	0.1	0.868660926052788
ENSG00000110002	VWA5A	-0.4	0.395611145253105
ENSG00000110011	DNAJC4	-0.3	0.1602756740924
ENSG00000110013	SIAE	-0.2	0.39964111942641
ENSG00000110031	LPXN	-0.8	0.000642053943571
ENSG00000110042	DTX4	0.8	0.000277639169792
ENSG00000110046	ATG2A	-0.1	0.666248046985603
ENSG00000110047	EHD1	0.3	0.14027552869817
ENSG00000110048	OSBP	0.1	0.884063373449866
ENSG00000110057	UNC93B1	0.3	0.236874089063443
ENSG00000110060	PUS3	0.2	0.638746617176658
ENSG00000110063	DCPS	0.3	0.200906932301535
ENSG00000110066	KMT5B	0.1	0.912055566309983
ENSG00000110074	FOXRED1	0.1	0.841461990060629
ENSG00000110080	ST3GAL4	0.2	0.362034683003812
ENSG00000110090	CPT1A	0.1	0.82633985031958
ENSG00000110092	CCND1	0.1	0.849102390906969
ENSG00000110104	CCDC86	0.2	0.709770549638338
ENSG00000110107	PRPF19	0.1	0.916501837974671
ENSG00000110108	TMEM109	0.2	0.602269555664371
ENSG00000110200	ANAPC15	0.1	0.731069881994876
ENSG00000110237	ARHGEF17	0.2	0.462180391369537
ENSG00000110274	CEP164	-0.2	0.64388515335624
ENSG00000110318	CEP126	0.1	0.771425792885007
ENSG00000110328	GALNT18	0.5	0.02539344556996
ENSG00000110330	BIRC2	-0.3	0.064454384429781
ENSG00000110344	UBE4A	-0.1	0.887121673001554
ENSG00000110367	DDX6	-0.1	0.911443015446032
ENSG00000110375	UPK2	0.4	0.418202686681502
ENSG00000110395	CBL	-0.1	0.821782354217272
ENSG00000110422	HIPK3	-0.1	0.882190354673852
ENSG00000110427	KIAA1549L	-0.5	0.096326287375594
ENSG00000110429	FBXO3	-0.2	0.437285394896911
ENSG00000110442	COMMD9	-0.1	0.71454245038738
ENSG00000110455	ACCS	-0.2	0.487063231841036
ENSG00000110492	MDK	-0.4	0.069292870303428
ENSG00000110497	AMBRA1	-0.1	0.670398980471226
ENSG00000110514	MADD	0.1	0.823545621118501
ENSG00000110536	PTPMT1	0.1	0.609383850948107
ENSG00000110619	CARS1	0.3	0.302445857600283
ENSG00000110628	SLC22A18	0.4	0.316192532997409
ENSG00000110651	CD81	0.1	0.714733423503935
ENSG00000110660	SLC35F2	-0.4	0.069647095433848
ENSG00000110693	SOX6	-0.3	0.591408107882277
ENSG00000110696	C11orf58	-0.2	0.429697852893373
ENSG00000110697	PITPNM1	-0.1	0.716973600152028
ENSG00000110700	RPS13	0.2	0.319076398406974
ENSG00000110711	AIP	0.1	0.703494756545945
ENSG00000110717	NDUFS8	0.2	0.404588430509814
ENSG00000110721	CHKA	0.2	0.569749390527811
ENSG00000110723	EXPH5	0.6	0.000122413933038
ENSG00000110756	HPS5	-0.1	0.592277845449669
ENSG00000110841	PPFIBP1	-0.3	0.114996322350899
ENSG00000110844	PRPF40B	0.2	0.590708927115925
ENSG00000110851	PRDM4	-0.1	0.70748821578624
ENSG00000110852	CLEC2B	-0.4	0.316336923754096
ENSG00000110871	COQ5	0.2	0.501949370276115
ENSG00000110876	SELPLG	-0.6	0.162623141457636
ENSG00000110880	CORO1C	-0.2	0.419109601011611
ENSG00000110881	ASIC1	0.3	0.147655520772602
ENSG00000110888	CAPRIN2	-0.2	0.302015464852233
ENSG00000110900	TSPAN11	0.4	0.375352103807364
ENSG00000110906	KCTD10	-0.2	0.277981257421437
ENSG00000110911	SLC11A2	0.6	0.022770550830249
ENSG00000110921	MVK	0.3	0.282315766209483
ENSG00000110925	CSRNP2	-0.3	0.261593677683704
ENSG00000110931	CAMKK2	0.3	0.097198410098272
ENSG00000110955	ATP5F1B	0.2	0.226259932040513
ENSG00000110958	PTGES3	0.3	0.043007380031951
ENSG00000110987	BCL7A	-0.7	2.31472552391727E-05
ENSG00000111011	RSRC2	0.2	0.609123603302009
ENSG00000111012	CYP27B1	0.1	0.739699291458211
ENSG00000111057	KRT18	0.4	0.057054908913398
ENSG00000111077	TNS2	-0.1	0.792323807500744
ENSG00000111110	PPM1H	0.3	0.157416355516787
ENSG00000111142	METAP2	0.1	0.623955027661181
ENSG00000111145	ELK3	-0.4	0.021318416394274
ENSG00000111196	MAGOHB	0.1	0.765446819278105
ENSG00000111199	TRPV4	0.2	0.649912804647072
ENSG00000111215	PRR4	-0.1	0.918895174409348
ENSG00000111231	GPN3	0.4	0.031639068966908
ENSG00000111247	RAD51AP1	0.3	0.329383806841556
ENSG00000111252	SH2B3	0.1	0.766460165332383
ENSG00000111254	AKAP3	-0.2	0.647591325804669
ENSG00000111266	DUSP16	0.2	0.544435568170974
ENSG00000111269	CREBL2	-0.2	0.362310955817685
ENSG00000111271	ACAD10	-0.2	0.410277650034626
ENSG00000111275	ALDH2	-0.8	0.000193315075297
ENSG00000111276	CDKN1B	0.1	0.832488862134348
ENSG00000111300	NAA25	0.4	0.004273289343969
ENSG00000111305	GSG1	-0.1	0.847678596631229
ENSG00000111319	SCNN1A	-0.1	0.912298289498538
ENSG00000111321	LTBR	0.3	0.068521214663884
ENSG00000111325	OGFOD2	0.1	0.895736026478541
ENSG00000111328	CDK2AP1	0.1	0.792999513647634
ENSG00000111331	OAS3	0.4	0.013482506461569
ENSG00000111335	OAS2	-0.3	0.260290008177591
ENSG00000111344	RASAL1	1.6	2.96833129310983E-07
ENSG00000111348	ARHGDIB	-0.1	0.908978965149753
ENSG00000111358	GTF2H3	0.2	0.410227827223702
ENSG00000111364	DDX55	0.2	0.483932529385472
ENSG00000111371	SLC38A1	0.2	0.107121469368503
ENSG00000111412	C12orf49	-0.1	0.675999609666347
ENSG00000111424	VDR	0.9	0.000116841611433
ENSG00000111445	RFC5	0.1	0.716973600152028
ENSG00000111450	STX2	-0.1	0.746585821720453
ENSG00000111481	COPZ1	0.1	0.83885787619179
ENSG00000111490	TBC1D30	0.9	0.000396054785661
ENSG00000111554	MDM1	-0.1	0.750866981539949
ENSG00000111581	NUP107	0.2	0.248897944926433
ENSG00000111602	TIMELESS	0.1	0.883881155682849
ENSG00000111642	CHD4	-0.1	0.874530576702157
ENSG00000111652	COPS7A	0.2	0.4657267104508
ENSG00000111653	ING4	-0.2	0.65219461209649
ENSG00000111664	GNB3	0.2	0.767868152876152
ENSG00000111665	CDCA3	0.2	0.694696889934898
ENSG00000111666	CHPT1	0.1	0.817847496656735
ENSG00000111671	SPSB2	-0.1	0.825814202434386
ENSG00000111674	ENO2	-0.2	0.442982209020932
ENSG00000111676	ATN1	-0.1	0.882196389448371
ENSG00000111678	C12orf57	-0.1	0.792891469132971
ENSG00000111679	PTPN6	-0.1	0.869537507474304
ENSG00000111684	LPCAT3	0.2	0.347949580050879
ENSG00000111696	NT5DC3	0.1	0.834706066129469
ENSG00000111700	SLCO1B3	-0.4	0.115618594278882
ENSG00000111707	SUDS3	0.1	0.443144805362913
ENSG00000111711	GOLT1B	0.1	0.805495522670696
ENSG00000111716	LDHB	0.1	0.817990567805616
ENSG00000111725	PRKAB1	0.1	0.785171718446055
ENSG00000111726	CMAS	-0.1	0.797697279339118
ENSG00000111731	C2CD5	0.1	0.637244563890223
ENSG00000111752	PHC1	-0.3	0.524631655685017
ENSG00000111785	RIC8B	-0.2	0.442294632329051
ENSG00000111786	SRSF9	0.1	0.824119680132946
ENSG00000111790	FGFR1OP2	-0.2	0.473257429936048
ENSG00000111799	COL12A1	-0.4	0.326880441348624
ENSG00000111801	BTN3A3	-0.4	0.080069873090138
ENSG00000111802	TDP2	-0.3	0.243471209057207
ENSG00000111816	FRK	-0.3	0.454869452959923
ENSG00000111817	DSE	0.8	0.028270575133146
ENSG00000111832	RWDD1	0.1	0.805520882598672
ENSG00000111837	MAK	0.2	0.790138457138007
ENSG00000111845	PAK1IP1	0.4	0.078582945501242
ENSG00000111846	GCNT2	-0.2	0.348359788437325
ENSG00000111859	NEDD9	-0.6	0.037676445821444
ENSG00000111860	CEP85L	0.2	0.667939801258333
ENSG00000111863	ADTRP	-0.4	0.271101274512919
ENSG00000111875	ASF1A	-0.2	0.626459993171599
ENSG00000111877	MCM9	-0.1	0.916634905716342
ENSG00000111879	FAM184A	0.2	0.686003110565299
ENSG00000111880	RNGTT	0.2	0.402964320232674
ENSG00000111885	MAN1A1	-0.2	0.594832962438399
ENSG00000111897	SERINC1	-0.1	0.653180048369082
ENSG00000111906	HDDC2	0.2	0.336799322743077
ENSG00000111907	TPD52L1	0.5	0.032071776569595
ENSG00000111911	HINT3	0.3	0.160565617306765
ENSG00000111912	NCOA7	0.3	0.176127691399059
ENSG00000111913	RIPOR2	-0.5	0.295406050620894
ENSG00000111961	SASH1	-0.5	0.084783652693753
ENSG00000111962	UST	0.3	0.166556141310006
ENSG00000111981	ULBP1	0.2	0.719542296833945
ENSG00000112029	FBXO5	0.1	0.806792668317852
ENSG00000112033	PPARD	-0.4	0.040718668633888
ENSG00000112062	MAPK14	-0.1	0.618247971871565
ENSG00000112078	KCTD20	-0.1	0.709770549638338
ENSG00000112079	STK38	-0.1	0.563812901735938
ENSG00000112096	SOD2	0.4	0.018581332418569
ENSG00000112110	MRPL18	0.3	0.30246680671516
ENSG00000112118	MCM3	0.2	0.629348705985381
ENSG00000112130	RNF8	-0.1	0.885412838961615
ENSG00000112144	ICK	-0.6	0.056769365745566
ENSG00000112146	FBXO9	-0.3	0.282108729101431
ENSG00000112159	MDN1	0.3	0.149795510749653
ENSG00000112167	SAYSD1	-0.1	0.859202159883021
ENSG00000112182	BACH2	0.1	0.933470352391808
ENSG00000112183	RBM24	0.1	0.914814020258139
ENSG00000112186	CAP2	-0.4	0.112229771399083
ENSG00000112208	BAG2	0.1	0.881525865980089
ENSG00000112210	RAB23	0.1	0.816656283325097
ENSG00000112218	GPR63	0.2	0.818959598849571
ENSG00000112234	FBXL4	0.2	0.503027131119586
ENSG00000112237	CCNC	0.3	0.082189949068954
ENSG00000112242	E2F3	-0.1	0.712179186741671
ENSG00000112249	ASCC3	0.1	0.680089338208882
ENSG00000112290	WASF1	-0.3	0.454564565786612
ENSG00000112293	GPLD1	0.2	0.751145050389519
ENSG00000112297	CRYBG1	0.2	0.24410046649598
ENSG00000112299	VNN1	0.6	0.149417587902098
ENSG00000112304	ACOT13	0.1	0.883292768170258
ENSG00000112305	SMAP1	0.1	0.906984577232548
ENSG00000112306	RPS12	0.2	0.443178818043178
ENSG00000112308	C6orf62	-0.3	0.200677148809666
ENSG00000112312	GMNN	0.2	0.594832962438399
ENSG00000112320	SOBP	-0.4	0.468652663220684
ENSG00000112335	SNX3	0.2	0.495939828112806
ENSG00000112339	HBS1L	0.3	0.234331819463763
ENSG00000112343	TRIM38	-0.5	0.040878402497971
ENSG00000112357	PEX7	0.3	0.454572278036609
ENSG00000112365	ZBTB24	0.1	0.889642387498537
ENSG00000112367	FIG4	0.2	0.483252867248177
ENSG00000112378	PERP	0.1	0.701657142236299
ENSG00000112379	ARFGEF3	0.3	0.181392491917502
ENSG00000112394	SLC16A10	0.2	0.743017621087495
ENSG00000112406	HECA	-0.1	0.727656926664864
ENSG00000112414	ADGRG6	0.6	0.032708253129628
ENSG00000112419	PHACTR2	-0.3	0.382998045125715
ENSG00000112425	EPM2A	0.2	0.539260645437177
ENSG00000112499	SLC22A2	0.2	0.726662869161858
ENSG00000112511	PHF1	-0.1	0.767868152876152
ENSG00000112514	CUTA	-0.1	0.729033019947159
ENSG00000112530	PACRG	-0.1	0.927584053912593
ENSG00000112531	QKI	0.4	0.019102127151169
ENSG00000112539	C6orf118	-0.2	0.742597869101389
ENSG00000112541	PDE10A	-0.4	0.30844669655067
ENSG00000112559	MDFI	1.6	2.08628172556713E-07
ENSG00000112584	FAM120B	-0.1	0.892860469685854
ENSG00000112592	TBP	0.2	0.365611338129818
ENSG00000112599	GUCA1B	0.4	0.513962824184592
ENSG00000112624	BICRAL	-0.1	0.680148715959078
ENSG00000112640	PPP2R5D	-0.1	0.633495669040242
ENSG00000112651	MRPL2	0.2	0.634483526057499
ENSG00000112655	PTK7	-0.2	0.33338626500045
ENSG00000112658	SRF	0.1	0.571183440372182
ENSG00000112659	CUL9	-0.3	0.127758095090318
ENSG00000112667	DNPH1	0.4	0.247943365775184
ENSG00000112697	TMEM30A	-0.2	0.519897405055219
ENSG00000112699	GMDS	0.3	0.229097024287104
ENSG00000112715	VEGFA	0.4	0.328194346320098
ENSG00000112742	TTK	0.3	0.288018840188176
ENSG00000112759	SLC29A1	0.2	0.643154329413512
ENSG00000112763	BTN2A1	-0.2	0.384822183486039
ENSG00000112769	LAMA4	0.3	0.415523710829583
ENSG00000112773	TENT5A	-0.4	0.185576371643771
ENSG00000112787	FBRSL1	0.3	0.139724922840553
ENSG00000112796	ENPP5	0.8	0.028123187630995
ENSG00000112812	PRSS16	0.6	0.140581599839102
ENSG00000112851	ERBIN	0.3	0.196681385248815
ENSG00000112852	PCDHB2	-1.1	8.26099938595173E-06
ENSG00000112855	HARS2	-0.2	0.330775829693964
ENSG00000112874	NUDT12	-0.1	0.906984577232548
ENSG00000112877	CEP72	0.3	0.311591991444937
ENSG00000112893	MAN2A1	0.1	0.8102139925937
ENSG00000112902	SEMA5A	0.1	0.81867027334613
ENSG00000112941	TENT4A	0.1	0.642699349865743
ENSG00000112964	GHR	-0.3	0.39964111942641
ENSG00000112972	HMGCS1	0.5	0.055244596993618
ENSG00000112981	NME5	-0.3	0.53653773360128
ENSG00000112983	BRD8	-0.1	0.865566542245612
ENSG00000112984	KIF20A	0.2	0.605598399994852
ENSG00000112992	NNT	-0.2	0.468562519662779
ENSG00000112996	MRPS30	0.2	0.331588225627411
ENSG00000113013	HSPA9	0.3	0.216827692774681
ENSG00000113048	MRPS27	0.2	0.316152552424415
ENSG00000113070	HBEGF	-0.1	0.787091595287014
ENSG00000113083	LOX	-0.2	0.768110877840524
ENSG00000113108	APBB3	-0.3	0.362811369901894
ENSG00000113119	TMCO6	0.3	0.183461452859286
ENSG00000113140	SPARC	0.2	0.751615942891446
ENSG00000113141	IK	-0.1	0.692582589039008
ENSG00000113161	HMGCR	0.1	0.686003110565299
ENSG00000113163	CERT1	-0.1	0.607415986285491
ENSG00000113194	FAF2	-0.1	0.600527233457916
ENSG00000113231	PDE8B	0.2	0.713105874536246
ENSG00000113240	CLK4	0.1	0.816297504461491
ENSG00000113263	ITK	-0.5	0.2451726810497
ENSG00000113269	RNF130	-0.1	0.769773701782693
ENSG00000113273	ARSB	-1	0.000330079756829
ENSG00000113296	THBS4	-0.1	0.955456909316411
ENSG00000113300	CNOT6	-0.1	0.882728079399736
ENSG00000113312	TTC1	-0.1	0.64230388135319
ENSG00000113319	RASGRF2	-0.6	0.075281082625181
ENSG00000113327	GABRG2	-0.2	0.710391409301043
ENSG00000113328	CCNG1	0.1	0.686003110565299
ENSG00000113356	POLR3G	0.4	0.019003348019669
ENSG00000113360	DROSHA	0.1	0.65219461209649
ENSG00000113361	CDH6	-0.7	0.075992436877961
ENSG00000113368	LMNB1	0.3	0.396421166779897
ENSG00000113369	ARRDC3	-0.2	0.540359893522742
ENSG00000113389	NPR3	0.9	0.012413421728526
ENSG00000113407	TARS1	0.1	0.714791500003876
ENSG00000113441	LNPEP	0.2	0.463173261708331
ENSG00000113448	PDE4D	-0.4	0.26545572244418
ENSG00000113456	RAD1	0.2	0.388430014611246
ENSG00000113460	BRIX1	0.4	0.040878402497971
ENSG00000113494	PRLR	-0.8	0.036842320795982
ENSG00000113504	SLC12A7	0.3	0.14043285709212
ENSG00000113522	RAD50	0.1	0.887734004935737
ENSG00000113532	ST8SIA4	-1	0.000247774807231
ENSG00000113552	GNPDA1	0.3	0.120054769836507
ENSG00000113555	PCDH12	-0.2	0.760879498442176
ENSG00000113558	SKP1	-0.1	0.601328791247007
ENSG00000113569	NUP155	0.3	0.134365410834054
ENSG00000113575	PPP2CA	-0.1	0.880865378714823
ENSG00000113578	FGF1	-1	0.003467623368362
ENSG00000113580	NR3C1	0.1	0.59918115728949
ENSG00000113583	C5orf15	-0.3	0.233921068927299
ENSG00000113594	LIFR	-0.2	0.683260914193114
ENSG00000113595	TRIM23	-0.3	0.210735875399371
ENSG00000113597	TRAPPC13	0.1	0.770561577058815
ENSG00000113621	TXNDC15	-0.2	0.323055220868827
ENSG00000113638	TTC33	-0.1	0.790008578691913
ENSG00000113645	WWC1	0.4	0.183461452859286
ENSG00000113648	MACROH2A1	0.1	0.539320083538959
ENSG00000113649	TCERG1	0.3	0.170606796592082
ENSG00000113657	DPYSL3	-0.3	0.132149811754699
ENSG00000113712	CSNK1A1	-0.1	0.650196873827609
ENSG00000113716	HMGXB3	0.1	0.718853789293498
ENSG00000113721	PDGFRB	0.1	0.885485140402895
ENSG00000113734	BNIP1	0.2	0.4884888412355
ENSG00000113739	STC2	0.8	0.005113575393221
ENSG00000113742	CPEB4	-0.2	0.596781519413471
ENSG00000113758	DBN1	-0.2	0.506053862854502
ENSG00000113761	ZNF346	-0.1	0.806616064343839
ENSG00000113790	EHHADH	0.1	0.834706066129469
ENSG00000113810	SMC4	0.1	0.729686936070859
ENSG00000113811	SELENOK	0.1	0.78081543565077
ENSG00000113812	ACTR8	-0.2	0.229525626446311
ENSG00000113838	TBCCD1	-0.2	0.381711357184203
ENSG00000113916	BCL6	-0.2	0.679863466141443
ENSG00000113946	CLDN16	0.7	0.093406118824898
ENSG00000113966	ARL6	-0.3	0.341559140421267
ENSG00000113971	NPHP3	-0.3	0.534860133104815
ENSG00000114013	CD86	0.4	0.47394332427833
ENSG00000114019	AMOTL2	0.4	0.215909030419218
ENSG00000114021	NIT2	0.2	0.395721944853178
ENSG00000114023	FAM162A	0.2	0.590708927115925
ENSG00000114026	OGG1	0.1	0.889792686048048
ENSG00000114054	PCCB	0.1	0.705721124020905
ENSG00000114062	UBE3A	0.1	0.512539118204498
ENSG00000114098	ARMC8	-0.1	0.717691209972075
ENSG00000114120	SLC25A36	0.2	0.504823485348525
ENSG00000114126	TFDP2	-0.1	0.581823106518118
ENSG00000114166	KAT2B	-0.2	0.435400113194129
ENSG00000114200	BCHE	-1	0.004388983155279
ENSG00000114209	PDCD10	-0.1	0.552815335806811
ENSG00000114248	LRRC31	0.8	0.015614572536196
ENSG00000114251	WNT5A	-0.4	0.080714075647531
ENSG00000114268	PFKFB4	-0.2	0.549937287998696
ENSG00000114270	COL7A1	-0.5	0.118433420140497
ENSG00000114279	FGF12	-0.7	0.065074358447813
ENSG00000114302	PRKAR2A	0.1	0.848306140832096
ENSG00000114315	HES1	0.4	0.058291452095218
ENSG00000114346	ECT2	0.1	0.871253753040881
ENSG00000114353	GNAI2	-0.2	0.426151892465949
ENSG00000114354	TFG	-0.1	0.827755007257364
ENSG00000114378	HYAL1	0.5	0.335220175224846
ENSG00000114383	TUSC2	0.1	0.59687885933986
ENSG00000114388	NPRL2	0.2	0.373301516874069
ENSG00000114391	RPL24	0.1	0.6777002510681
ENSG00000114395	CYB561D2	-0.3	0.247943365775184
ENSG00000114405	C3orf14	-0.1	0.835716175099414
ENSG00000114439	BBX	-0.2	0.39964111942641
ENSG00000114446	IFT57	-0.1	0.765399802169487
ENSG00000114450	GNB4	-0.4	0.15665278749987
ENSG00000114473	IQCG	-0.5	0.025323787025667
ENSG00000114480	GBE1	-0.2	0.452519344971928
ENSG00000114503	NCBP2	0.2	0.504388390727127
ENSG00000114520	SNX4	-0.1	0.777698763649647
ENSG00000114541	FRMD4B	-0.5	0.183461452859286
ENSG00000114544	SLC41A3	0.2	0.372333964155568
ENSG00000114554	PLXNA1	0.3	0.145932378588193
ENSG00000114573	ATP6V1A	-0.1	0.757096443110059
ENSG00000114626	ABTB1	-0.4	0.178130242135688
ENSG00000114631	PODXL2	-0.6	0.156061058811178
ENSG00000114646	CSPG5	0.1	0.88738075380701
ENSG00000114648	KLHL18	0.1	0.718305335998403
ENSG00000114656	KIAA1257	0.1	0.950024728179046
ENSG00000114670	NEK11	-0.7	0.014896326908385
ENSG00000114686	MRPL3	0.2	0.304720287438287
ENSG00000114698	PLSCR4	-0.2	0.544301187960106
ENSG00000114737	CISH	0.7	0.055912199595503
ENSG00000114738	MAPKAPK3	0.1	0.768869567351168
ENSG00000114739	ACVR2B	0.5	0.040878402497971
ENSG00000114742	WDR48	-0.1	0.649912804647072
ENSG00000114744	COMMD2	-0.1	0.739694165013228
ENSG00000114757	PEX5L	-0.4	0.370130287499101
ENSG00000114767	RRP9	0.4	0.019017584531248
ENSG00000114770	ABCC5	-0.2	0.60447967830471
ENSG00000114771	AADAC	-0.5	0.305970498180825
ENSG00000114779	ABHD14B	0.1	0.835449396464779
ENSG00000114784	EIF1B	0.1	0.842453777126989
ENSG00000114790	ARHGEF26	-0.1	0.768194561325391
ENSG00000114796	KLHL24	-0.2	0.70748821578624
ENSG00000114805	PLCH1	-0.1	0.921300024122685
ENSG00000114812	VIPR1	0.5	0.229525626446311
ENSG00000114841	DNAH1	-0.2	0.583319294105891
ENSG00000114850	SSR3	0.2	0.551607738244311
ENSG00000114857	NKTR	-0.1	0.65714376192794
ENSG00000114859	CLCN2	0.3	0.107121469368503
ENSG00000114861	FOXP1	-0.1	0.894594799444052
ENSG00000114867	EIF4G1	0.1	0.791878180377989
ENSG00000114902	SPCS1	0.1	0.707793593976166
ENSG00000114923	SLC4A3	-0.3	0.29281026583023
ENSG00000114933	INO80D	-0.1	0.724284642748946
ENSG00000114942	EEF1B2	0.3	0.161350627862971
ENSG00000114948	ADAM23	-1.4	1.30808921177206E-07
ENSG00000114982	KANSL3	-0.2	0.32030175865305
ENSG00000114988	LMAN2L	-0.3	0.225266518191459
ENSG00000114993	RTKN	0.2	0.238298304664192
ENSG00000114999	TTL	-0.2	0.448714614010774
ENSG00000115009	CCL20	0.5	0.208644299417755
ENSG00000115020	PIKFYVE	-0.1	0.712058046055677
