motif_id	tf_name	tf_class	tf_family	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
GLIS1.H12CORE.0.P.B	GLIS1	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5027042985356646	0.51304783767181	0.46165383461653836	0.2643735626437356	0.7883627021913193	0.616302182382731
ZN701.H12CORE.1.P.B	ZNF701	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5025932923948997	0.48762463241137005	0.46795320467953205	0.7132286771322868	0.7944193815912527	0.9905572484137534
E2F8.H12CORE.1.SM.B	E2F8	Fork head/winged helix factors	E2F	0.5025932923948989	0.5053595993364706	0.45965403459654036	0.3912608739126087	0.7865615097258047	0.7372502958581426
FOXJ2.H12CORE.0.PSM.A	FOXJ2	Fork head/winged helix factors	FOX	0.5023783656117159	0.4920011143072706	0.45755424457554245	0.6281371862813718	0.7865615097258047	0.9430146104560528
THA.H12CORE.2.S.B	THRA	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5023122342938131	0.49992455664316876	0.45785421457854214	0.49105089491050896	0.7865615097258047	0.8355972185800288
CDX1.H12CORE.0.M.B	CDX1	Homeo domain factors	HOX-related	0.5021091166745402	0.5072541570777472	0.46005399460054	0.34796520347965204	0.7865615097258047	0.6983501927971321
MEIS2.H12CORE.2.SM.B	MEIS2	Homeo domain factors	TALE-type HD	0.502012281530468	0.49827274477251315	0.46715328467153283	0.5203479652034797	0.7939955121095664	0.8600940593225901
NR1D1.H12CORE.1.SM.B	NR1D1	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5020051960321203	0.5167805477070816	0.4697530246975302	0.20627937206279373	0.7956028340827889	0.5532734830606159
ZN577.H12CORE.0.P.B	ZNF577	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5019981105337752	0.5164566721026003	0.47335266473352666	0.21557844215578442	0.7998218913471651	0.5676636715890455
ONEC2.H12CORE.2.S.B	ONECUT2	Homeo domain factors	HD-CUT	0.5019957487009924	0.5097930573415191	0.46335366463353667	0.31186881311868814	0.7896572371064781	0.6676953966324436
ZN766.H12CORE.1.P.B	ZNF766	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5019319792158727	0.4978206309574081	0.46405359464053597	0.5221477852214779	0.7896572371064781	0.8604427228510027
BARH2.H12CORE.2.S.C	BARHL2	Homeo domain factors	NK-related	0.5018375059045831	0.5089402431383268	0.47595240475952405	0.32186781321867813	0.802841328016731	0.682443209423551
HXC9.H12CORE.1.S.C	HOXC9	Homeo domain factors	HOX-related	0.5017926310817199	0.5087177681890087	0.4687531246875312	0.3254674532546745	0.7948422549049442	0.6854616287642372
MZF1.H12CORE.0.P.B	MZF1	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5017028814359953	0.5116076979332669	0.47625237476252374	0.29177082291770823	0.802841328016731	0.6408299809288478
ZN557.H12CORE.0.P.C	ZNF557	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5016769012753906	0.5037370450128862	0.48155184481551844	0.42215778422157785	0.808838069681404	0.7691586901915869
ZN316.H12CORE.0.P.C	ZNF316	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5014855928200297	0.5196045492175302	0.47035296470352966	0.1668833116688331	0.7956850270424306	0.4965208633775797
ZBT7A.H12CORE.0.P.B	ZBTB7A	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5012187057156361	0.4892252126419959	0.47685231476852313	0.7018298170182982	0.8029146910279801	0.9861153125193809
MLX.H12CORE.0.PM.A	MLX	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	0.5012116202172892	0.4862120441665335	0.48205179482051796	0.7696230376962304	0.808838069681404	1.0
ZN563.H12CORE.1.P.C	ZNF563	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5011927255550331	0.4949349002357035	0.4781521847815218	0.5746425357464253	0.8041650380416504	0.906397229129546
CDX1.H12CORE.1.S.B	CDX1	Homeo domain factors	HOX-related	0.5008195559754374	0.5119306765435719	0.48805119488051196	0.2833716628337166	0.8151132803386328	0.6331170592368893
PAX3.H12CORE.0.PS.A	PAX3	Paired box factors	PD+HD	0.5007652338214479	0.4944570045330344	0.49455054494550543	0.5921407859214078	0.8202717659268556	0.9177864168470371
OZF.H12CORE.0.P.B	ZNF146	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5007416154936254	0.5273241530497911	0.48585141485851413	0.10128987101289871	0.8136568013732269	0.4060035663100357
ONEC3.H12CORE.2.M.C	ONECUT3	Homeo domain factors	HD-CUT	0.5006376948512058	0.5164180973476007	0.4894510548945106	0.21737826217378262	0.8155633628323081	0.5687447128303044
NFIA.H12CORE.0.P.B	NFIA	SMAD/NF-1 DNA-binding domain factors	NF-1	0.5005550307038269	0.505908075166422	0.48775122487751227	0.38846115388461155	0.8151132803386328	0.7372502958581426
ZN708.H12CORE.1.P.B	ZNF708	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5005408597071348	0.5302048744248109	0.49165083491650835	0.0765923407659234	0.8182839155530813	0.3486522010259542
ZN320.H12CORE.0.P.B	ZNF320	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5005054322154004	0.5118161279120796	0.49725027497250274	0.28377162283771623	0.8222459540987482	0.6331170592368893
BARH2.H12CORE.0.SM.B	BARHL2	Homeo domain factors	NK-related	0.5004534718941915	0.5110327391659086	0.48605139486051396	0.28387161283871615	0.8136568013732269	0.6331170592368893
TBX15.H12CORE.0.SM.B	TBX15	T-Box factors	TBX1-related	0.5004274917335865	0.4939573611111361	0.49745025497450257	0.6000399960003999	0.8222459540987482	0.9250616605006166
ZN623.H12CORE.0.P.C	ZNF623	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5002598016060471	0.4979789151331711	0.49565043495650435	0.5223477652234777	0.8211522131368952	0.8604427228510027
GCM1.H12CORE.0.S.B	GCM1	GCM domain factors	GCM	0.5002078412848391	0.48661493658156235	0.5069493050694931	0.7332266773322668	0.8308294028712906	1.0
PRD15.H12CORE.0.P.B	PRDM15	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5000708549834676	0.4942568522064187	0.49925007499250074	0.5842415758424158	0.8242767256455132	0.9117288271172883
GLIS2.H12CORE.0.SM.B	GLIS2	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.4999834671705255	0.4905489930377729	0.48875112488751127	0.646035396460354	0.8153385817487616	0.9493167791163858
CEBPD.H12CORE.1.SM.B	CEBPD	Basic leucine zipper factors (bZIP)	C/EBP-related	0.49984411903637166	0.5013869086308731	0.49245075492450757	0.44865513448655137	0.8186710130830236	0.7937474634889452
VEZF1.H12CORE.1.P.B	VEZF1	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.4997661785545589	0.4961170624881819	0.5053494650534947	0.5580441955804419	0.8300934411678287	0.8922376865303503
