id,log2FoldChange,padj
ENSG00000069812,0.2,0.54515666
ENSG00000069869,-0.2,0.282449889
ENSG00000069943,-0.1,0.898334168
ENSG00000069956,-0.1,0.50576236
ENSG00000069966,-0.2,0.362945124
ENSG00000069974,0.3,0.154434385
ENSG00000069998,0.2,0.449880707
ENSG00000070010,-0.1,0.701560853
ENSG00000070018,-0.1,0.889858496
ENSG00000070081,-0.2,0.569749391
ENSG00000070159,0.4,0.019745666
ENSG00000070182,-1,0.001661743
ENSG00000070190,0.9,0.009677176
ENSG00000070214,0.3,0.204226704
ENSG00000070269,-0.2,0.478519978
ENSG00000070366,-0.3,0.261676469
ENSG00000070388,-0.2,0.832406007
ENSG00000070404,0.3,0.549292028
ENSG00000070413,-0.1,0.817402091
ENSG00000070423,0.2,0.226436918
ENSG00000070444,0.1,0.793293904
ENSG00000070476,-0.1,0.79332942
ENSG00000070495,0.1,0.534161133
ENSG00000070501,0.2,0.307735528
ENSG00000070526,1.4,2.18E-07
ENSG00000070540,0.1,0.839366449
ENSG00000070610,-0.1,0.75603693
ENSG00000070614,-0.2,0.326880441
ENSG00000070669,0.8,0.038686127
ENSG00000070718,0.2,0.382900596
ENSG00000070731,-0.1,0.930988327
ENSG00000070756,0.2,0.163863917
ENSG00000070759,0.2,0.709573187
ENSG00000070761,0.2,0.381971694
ENSG00000070770,0.1,0.67039898
ENSG00000070778,-0.5,0.083792232
ENSG00000070785,0.3,0.146196185
ENSG00000070814,0.5,0.025393446
ENSG00000070882,0.1,0.555442912
ENSG00000070950,0.3,0.219864284
ENSG00000071054,-0.5,0.054480321
ENSG00000071073,0.3,0.399641119
ENSG00000071082,0.1,0.741593567
ENSG00000071127,-0.1,0.841644736
ENSG00000071205,0.3,0.339166949
ENSG00000071242,0.1,0.897842819
ENSG00000071246,-0.3,0.381041941
ENSG00000071282,-0.1,0.899321392
ENSG00000071462,0.2,0.199237409
ENSG00000071537,-0.1,0.682850228
ENSG00000071539,0.5,0.014955641
ENSG00000071553,-0.1,0.82633985
ENSG00000071564,0.2,0.159324428
ENSG00000071575,0.1,0.846572706
ENSG00000071626,0.3,0.040050165
ENSG00000071794,0.2,0.233938168
ENSG00000071889,0.1,0.761153758
ENSG00000071894,0.2,0.286985635
ENSG00000071967,-0.2,0.638453186
ENSG00000071994,0.3,0.158748144
ENSG00000072071,0.2,0.490535251
ENSG00000072121,-0.2,0.43470648
ENSG00000072133,0.1,0.821498795
ENSG00000072135,0.6,0.014059587
ENSG00000072163,-0.1,0.860091346
ENSG00000072195,-0.2,0.410227827
ENSG00000072201,-0.3,0.473457441
ENSG00000072210,-0.1,0.695668212
ENSG00000072274,0.5,0.009100268
ENSG00000072310,0.2,0.6187824
ENSG00000072364,-0.2,0.474577496
ENSG00000072422,-0.3,0.335249709
ENSG00000072518,-0.1,0.751658031
ENSG00000072571,0.1,0.735018625
ENSG00000072609,-0.1,0.85524523
ENSG00000072657,-0.2,0.455957194
ENSG00000072736,-0.1,0.71313465
ENSG00000072756,0.2,0.643154329
ENSG00000072778,0.2,0.563812902
ENSG00000072786,0.1,0.609771607
ENSG00000072818,-0.3,0.645427204
ENSG00000072832,-0.3,0.378020001
ENSG00000072840,-0.3,0.11509005
ENSG00000072849,-0.2,0.227546506
ENSG00000072858,-0.6,0.052599933
ENSG00000072954,0.1,0.91481402
ENSG00000072958,-0.1,0.74646907
ENSG00000073008,0.5,0.034810869
ENSG00000073060,0.4,0.019148747
ENSG00000073111,0.3,0.39176207
ENSG00000073146,-0.3,0.5897326
ENSG00000073169,0.1,0.666609862
ENSG00000073282,0.3,0.61296353
ENSG00000073350,0.8,0.002693639
ENSG00000073417,0.2,0.397475135
ENSG00000073536,0.4,0.108599111
ENSG00000073584,-0.3,0.441411862
ENSG00000073605,0.2,0.614939922
ENSG00000073614,-0.1,0.610527778
ENSG00000073670,0.7,0.026792005
ENSG00000073711,-0.1,0.726385175
ENSG00000073734,0.2,0.781138201
ENSG00000073737,0.4,0.376691255
ENSG00000073792,0.4,0.020246525
ENSG00000073803,-0.1,0.768161886
ENSG00000073849,0.2,0.573536446
ENSG00000073905,0.2,0.803471031
ENSG00000073910,-0.6,0.173329403
ENSG00000073921,-0.1,0.4525174
ENSG00000073969,-0.1,0.691915826
ENSG00000074054,-0.1,0.714110218
ENSG00000074071,0.2,0.180115949
ENSG00000074181,0.7,0.069099918
ENSG00000074201,0.2,0.226315167
ENSG00000074211,-0.1,0.89286047
ENSG00000074219,-0.2,0.565584064
ENSG00000074266,0.4,0.051523848
ENSG00000074276,-0.3,0.575118415
ENSG00000074317,-0.1,0.862340056
ENSG00000074319,-0.1,0.819240697
ENSG00000074356,-0.1,0.537176068
ENSG00000074370,0.1,0.736343121
ENSG00000074410,0.2,0.461299442
ENSG00000074416,-0.2,0.326655512
ENSG00000074527,-0.4,0.124923025
ENSG00000074582,0.2,0.409718825
ENSG00000074590,-0.1,0.810972966
ENSG00000074603,-0.1,0.841644736
ENSG00000074621,-0.1,0.70475156
ENSG00000074657,-0.1,0.849142599
ENSG00000074660,0.3,0.691681931
ENSG00000074695,0.2,0.698314166
ENSG00000074696,0.2,0.41722904
ENSG00000074755,0.1,0.856652996
ENSG00000074842,0.1,0.792323808
ENSG00000074935,0.4,0.140503165
ENSG00000074966,-0.5,0.195972693
ENSG00000075073,0.1,0.865705238
ENSG00000075089,0.1,0.614982819
ENSG00000075131,0.2,0.669225149
ENSG00000075151,-0.1,0.864268572
ENSG00000075188,0.3,0.143396022
ENSG00000075213,0.7,0.002410061
ENSG00000075239,0.1,0.653180048
ENSG00000075275,0.2,0.551631226
ENSG00000075292,-0.2,0.370130287
ENSG00000075303,0.3,0.211949903
ENSG00000075336,0.2,0.482709054
ENSG00000075340,-1.5,1.84E-06
ENSG00000075391,-0.2,0.581823107
ENSG00000075399,-0.2,0.487801375
ENSG00000075413,-0.2,0.445948802
ENSG00000075415,0.1,0.718950923
ENSG00000075420,0.1,0.660050556
ENSG00000075426,-0.2,0.443317117
ENSG00000075539,-0.2,0.369568036
ENSG00000075568,-0.2,0.627764107
ENSG00000075618,-0.2,0.223749917
ENSG00000075624,-0.1,0.877340207
ENSG00000075643,0.1,0.824608979
ENSG00000075651,-0.2,0.50194937
ENSG00000075702,0.3,0.480121929
ENSG00000075711,0.1,0.85912095
ENSG00000075790,-0.2,0.499036466
ENSG00000075826,-0.2,0.47850638
ENSG00000075856,0.2,0.190037052
ENSG00000075914,0.4,0.09625859
ENSG00000075945,-0.2,0.627683884
ENSG00000075975,0.1,0.688180185
ENSG00000076003,0.4,0.062958249
ENSG00000076067,0.5,0.042004191
ENSG00000076108,0.1,0.649431958
ENSG00000076201,0.1,0.543383311
ENSG00000076248,0.4,0.091645107
ENSG00000076258,-0.3,0.439169597
ENSG00000076321,-0.2,0.419019786
ENSG00000076344,0.3,0.490900009
ENSG00000076356,-0.8,7.83E-05
ENSG00000076382,0.3,0.335793061
ENSG00000076513,-0.3,0.234108886
ENSG00000076554,0.2,0.317816562
ENSG00000076555,-0.1,0.808995466
ENSG00000076604,0.4,0.092155694
ENSG00000076706,-0.1,0.864084123
ENSG00000076716,0.4,0.012221394
ENSG00000076770,-0.1,0.87523674
ENSG00000076826,0.2,0.243471209
ENSG00000076864,0.4,0.282819652
ENSG00000076924,0.1,0.720507501
ENSG00000076928,-0.1,0.838642882
ENSG00000076944,0.1,0.807677366
ENSG00000076984,0.2,0.501113747
ENSG00000077044,0.4,0.236009825
ENSG00000077063,-0.8,0.021700866
ENSG00000077092,-0.7,0.077779728
ENSG00000077150,0.4,0.067157474
ENSG00000077152,0.5,0.000838784
ENSG00000077232,-0.3,0.082189949
ENSG00000077235,-0.1,0.702434745
ENSG00000077238,0.3,0.103362039
ENSG00000077254,-0.2,0.196681385
ENSG00000077264,-0.5,0.038162523
ENSG00000077312,0.3,0.08622819
ENSG00000077348,0.4,0.050092984
ENSG00000077454,-0.1,0.694060398
ENSG00000077463,-0.1,0.8803927
ENSG00000077514,0.3,0.223750312
ENSG00000077549,-0.2,0.378140443
ENSG00000077585,-0.1,0.778900319
ENSG00000077616,-0.1,0.884897109
ENSG00000077713,0.2,0.409449687
ENSG00000077782,-0.4,0.31283701
ENSG00000077942,0.2,0.41027765
ENSG00000078018,-1.2,1.10E-06
ENSG00000078043,-0.1,0.782077896
ENSG00000078061,0.1,0.449517281
ENSG00000078070,0.1,0.686003111
ENSG00000078081,0.7,0.00547869
ENSG00000078114,0.1,0.871804287
ENSG00000078124,0.2,0.304590123
ENSG00000078142,-0.3,0.11987248
ENSG00000078177,-0.5,0.035350681
ENSG00000078237,-0.1,0.916166762
ENSG00000078269,-0.4,0.262217863
ENSG00000078369,-0.1,0.763928387
ENSG00000078399,0.1,0.918895174
ENSG00000078401,0.2,0.771877635
ENSG00000078403,0.2,0.49130218
ENSG00000078487,-0.1,0.889642387
ENSG00000078596,-1.5,2.22E-06
ENSG00000078687,-0.5,0.138374464
ENSG00000078747,0.3,0.260635409
ENSG00000078804,-0.6,0.012643721
ENSG00000078814,0.2,0.746140169
ENSG00000078902,-0.1,0.685828196
ENSG00000079134,-0.1,0.84322394
ENSG00000079150,-0.8,0.011362106
ENSG00000079156,-0.5,0.238298305
ENSG00000079215,0.8,0.003292284
ENSG00000079277,-0.2,0.375879301
ENSG00000079308,-1,0.002514307
ENSG00000079313,0.2,0.202376264
ENSG00000079332,-0.1,0.643154329
ENSG00000079335,-0.2,0.455350244
ENSG00000079337,0.2,0.513242121
ENSG00000079385,0.6,0.004722803
ENSG00000079393,0.8,0.038686127
ENSG00000079432,-0.2,0.55820069
ENSG00000079435,0.1,0.804965425
ENSG00000079459,0.6,0.036755395
ENSG00000079482,0.2,0.495939828
ENSG00000079616,0.3,0.13070902
ENSG00000079691,0.2,0.343866077
ENSG00000079785,-0.1,0.756404775
ENSG00000079805,0.1,0.509595006
ENSG00000079819,-0.1,0.753120503
ENSG00000079841,-0.4,0.519649639
ENSG00000079931,0.3,0.492710519
ENSG00000079974,0.1,0.894356594
ENSG00000079999,-0.2,0.491928748
ENSG00000080031,0.1,0.815466955
ENSG00000080189,0.1,0.877512488
ENSG00000080200,-0.2,0.70977055
ENSG00000080224,-0.2,0.700496101
ENSG00000080298,-0.4,0.229525626
ENSG00000080345,0.1,0.838857876
ENSG00000080371,-0.1,0.75603693
ENSG00000080493,-0.8,0.059881365
ENSG00000080503,-0.3,0.450391353
ENSG00000080546,-0.3,0.292118117
ENSG00000080561,0.2,0.335248217
ENSG00000080573,-0.2,0.819695806
ENSG00000080603,0.1,0.926611184
ENSG00000080608,0.5,0.032622673
ENSG00000080644,0.1,0.847678597
ENSG00000080815,-0.1,0.768828673
ENSG00000080819,0.1,0.807677366
ENSG00000080822,0.5,0.003518985
ENSG00000080823,-0.1,0.707488216
ENSG00000080824,0.3,0.144079656
ENSG00000080839,0.2,0.691915826
ENSG00000080845,-0.3,0.120640846
ENSG00000080854,0.4,0.388172983
ENSG00000080947,-0.1,0.921300024
ENSG00000080986,0.2,0.623812175
ENSG00000081019,-0.2,0.533833317
ENSG00000081026,-0.2,0.426278852
ENSG00000081059,0.1,0.887121673
ENSG00000081148,-0.5,0.27867359
ENSG00000081154,0.1,0.624248379
ENSG00000081177,0.1,0.893379525
ENSG00000081181,-0.4,0.449202459
ENSG00000081189,-0.3,0.697832888
ENSG00000081248,0.1,0.839366449
ENSG00000081277,-0.2,0.179660358
ENSG00000081307,0.2,0.420106161
ENSG00000081377,0.1,0.836291924
ENSG00000081386,-0.2,0.440883312
ENSG00000081692,0.2,0.578255447
ENSG00000081721,-0.1,0.816512104
ENSG00000081760,0.1,0.688939946
ENSG00000081803,-0.3,0.309668743
ENSG00000081870,0.1,0.878612748
ENSG00000081913,0.2,0.396536891
ENSG00000081923,0.8,0.001630543
ENSG00000082074,-0.5,0.168687971
ENSG00000082126,-1,0.003831487
ENSG00000082146,-0.1,0.823872905
ENSG00000082153,-0.3,0.156479606
ENSG00000082196,0.2,0.838989884
ENSG00000082212,0.3,0.086575748
ENSG00000082258,-0.1,0.560166533
ENSG00000082397,-0.8,0.032327488
ENSG00000082497,-0.2,0.708766555
ENSG00000082512,0.1,0.75265881
ENSG00000082515,0.1,0.567276084
ENSG00000082516,0.2,0.624225191
ENSG00000082641,-0.2,0.416313032
ENSG00000082701,-0.1,0.718305336
ENSG00000082781,-0.3,0.192371925
ENSG00000082805,-0.3,0.246271278
ENSG00000082898,0.2,0.422367799
ENSG00000082996,-0.1,0.881387272
ENSG00000083093,0.1,0.817818373
ENSG00000083097,-0.4,0.214032309
ENSG00000083099,-0.2,0.622635228
ENSG00000083123,-0.3,0.107121469
ENSG00000083168,0.1,0.86621671
ENSG00000083223,0.1,0.639104146
ENSG00000083290,-0.1,0.866693468
ENSG00000083307,1.5,7.64E-07
ENSG00000083312,0.1,0.863522938
ENSG00000083444,-0.2,0.435719045
ENSG00000083454,0.8,0.002091984
ENSG00000083457,-0.2,0.55820069
ENSG00000083635,0.4,0.140275529
ENSG00000083720,0.3,0.203801188
ENSG00000083750,-0.5,0.031561317
ENSG00000083799,-0.2,0.521623629
ENSG00000083807,0.4,0.072759305
ENSG00000083814,-0.3,0.564234959
ENSG00000083817,-0.4,0.214084065
ENSG00000083828,-0.1,0.786399013
ENSG00000083844,-0.1,0.770265841
ENSG00000083845,0.2,0.5240755
ENSG00000083937,0.1,0.608748125
ENSG00000084070,-0.2,0.348501003
ENSG00000084072,0.2,0.411316186
ENSG00000084073,-0.2,0.535838604
ENSG00000084090,0.1,0.800135513
ENSG00000084092,0.2,0.307576503
ENSG00000084093,-0.2,0.348560871
ENSG00000084207,0.1,0.648924823
ENSG00000084234,-0.2,0.525163275
ENSG00000084444,0.3,0.234985157
ENSG00000084463,0.2,0.315712216
ENSG00000084623,0.1,0.476791634
ENSG00000084676,-0.3,0.232512355
ENSG00000084693,-0.2,0.417591005
ENSG00000084710,-0.4,0.112972305
ENSG00000084731,-0.1,0.580882649
ENSG00000084733,-0.1,0.834973743
ENSG00000084764,0.2,0.524631656
ENSG00000084774,0.3,0.090274673
ENSG00000085063,-0.4,0.047556407
ENSG00000085117,-0.4,0.065074358
ENSG00000085185,-0.3,0.251633176
ENSG00000085224,-0.5,0.07015538
ENSG00000085231,0.2,0.484838477
ENSG00000085276,-0.9,0.003823805
ENSG00000085377,0.2,0.205696914
ENSG00000085415,0.3,0.083934043
ENSG00000085433,-0.1,0.867940756
ENSG00000085449,-0.1,0.817818373
ENSG00000085465,0.3,0.528367728
ENSG00000085511,0.2,0.251935833
ENSG00000085514,-0.3,0.668910497
ENSG00000085552,0.3,0.357804205
ENSG00000085662,0.4,0.508752777
ENSG00000085719,-0.1,0.896368238
ENSG00000085760,0.2,0.342899074
ENSG00000085788,0.3,0.147149159
ENSG00000085831,1,0.003584926
ENSG00000085832,0.2,0.454869453
ENSG00000085840,0.3,0.568913797
ENSG00000085872,0.1,0.704286156
ENSG00000085978,-0.1,0.738332747
ENSG00000085982,-0.2,0.400709378
ENSG00000085999,0.5,0.157953136
ENSG00000086015,0.1,0.843661938
ENSG00000086061,-0.1,0.767482248
ENSG00000086062,0.3,0.233470417
ENSG00000086102,0.2,0.307578259
ENSG00000086189,0.1,0.483476996
ENSG00000086200,0.1,0.643154329
ENSG00000086232,0.1,0.501829601
ENSG00000086475,0.2,0.483103433
ENSG00000086504,0.1,0.720507501
ENSG00000086544,0.2,0.642775902
ENSG00000086548,0.9,0.012893116
ENSG00000086570,0.7,0.117520373
ENSG00000086589,-0.1,0.594832962
ENSG00000086598,0.1,0.774878468
ENSG00000086619,0.1,0.797697279
ENSG00000086696,-0.4,0.427856889
ENSG00000086712,0.2,0.532339995
ENSG00000086730,0.3,0.443837095
ENSG00000086758,0.1,0.721386618
ENSG00000086848,-0.1,0.796308489
ENSG00000087008,-0.1,0.817818373
ENSG00000087074,0.1,0.864756411
ENSG00000087077,-0.4,0.102914591
ENSG00000087086,0.1,0.877162477
ENSG00000087088,0.3,0.18590951
ENSG00000087095,-0.1,0.784237519
ENSG00000087111,-0.1,0.740943985
ENSG00000087116,-0.3,0.658247875
ENSG00000087152,-0.1,0.504823485
ENSG00000087191,-0.1,0.610243081
ENSG00000087206,0.2,0.600241812
ENSG00000087253,1,0.010303822
ENSG00000087258,-0.8,0.058882248
ENSG00000087263,0.1,0.80727928
ENSG00000087266,0.4,0.063653199
ENSG00000087269,0.2,0.403576891
ENSG00000087274,-0.2,0.412814011
ENSG00000087299,0.3,0.116764005
ENSG00000087301,0.2,0.458596733
ENSG00000087302,0.1,0.704446973
ENSG00000087338,0.1,0.712507512
ENSG00000087365,0.1,0.561450678
ENSG00000087448,-0.5,0.051831432
ENSG00000087460,-0.1,0.816753879
ENSG00000087494,-0.4,0.146196185
ENSG00000087495,0.7,0.006856293
ENSG00000087502,0.1,0.563812902
ENSG00000087510,0.4,0.102938763
ENSG00000087586,0.3,0.289334855
ENSG00000087884,-0.4,0.157497024
ENSG00000087903,0.4,0.141597084
ENSG00000087995,0.2,0.395057858
ENSG00000088002,0.1,0.940970209
ENSG00000088035,-0.2,0.477356085
ENSG00000088038,0.1,0.735201939
ENSG00000088053,0.2,0.821555918
ENSG00000088179,0.2,0.316336924
ENSG00000088205,0.2,0.316192533
ENSG00000088247,0.1,0.651218506
ENSG00000088298,-0.1,0.822295276
ENSG00000088305,0.4,0.082722583
ENSG00000088325,0.2,0.717937734
ENSG00000088340,0.3,0.235395121
ENSG00000088356,-0.1,0.816297504
ENSG00000088367,-0.1,0.849593271
ENSG00000088386,-0.1,0.901239067
ENSG00000088387,0.2,0.377604334
ENSG00000088451,0.2,0.476215996
ENSG00000088538,-0.2,0.563812902
ENSG00000088543,-0.1,0.643154329
ENSG00000088682,0.1,0.77759344
ENSG00000088726,0.9,0.001890246
ENSG00000088756,-0.1,0.792323808
ENSG00000088766,0.1,0.794320504
ENSG00000088808,-0.1,0.658009157
ENSG00000088812,-0.1,0.816753879
ENSG00000088826,-0.1,0.817990568
ENSG00000088833,0.1,0.620399425
ENSG00000088836,0.2,0.531861929
ENSG00000088854,-0.3,0.365101404
ENSG00000088876,-0.1,0.593231372
ENSG00000088881,0.3,0.586617312
ENSG00000088888,-0.3,0.25763126
ENSG00000088899,-0.1,0.686811519
ENSG00000088970,0.3,0.295699162
ENSG00000088986,-0.3,0.248897945
ENSG00000089006,0.4,0.064793872
ENSG00000089009,0.1,0.629348706
ENSG00000089012,0.1,0.856772595
ENSG00000089022,0.2,0.393924341
ENSG00000089041,0.2,0.615852228
ENSG00000089048,0.3,0.107121469
ENSG00000089050,-0.1,0.808908285
ENSG00000089057,0.1,0.641014117
ENSG00000089060,0.1,0.709248576
ENSG00000089091,-0.5,0.088811973
ENSG00000089094,0.1,0.846012161
ENSG00000089123,0.3,0.257084399
ENSG00000089127,0.9,0.000100307
ENSG00000089154,0.2,0.101522519
ENSG00000089157,0.1,0.71454245
ENSG00000089163,-0.3,0.605358557
ENSG00000089220,-0.1,0.654213547
ENSG00000089234,-0.1,0.770561577
ENSG00000089250,-0.4,0.348616102
ENSG00000089280,0.1,0.701560853
ENSG00000089289,0.1,0.847050026
ENSG00000089335,-0.1,0.735018956
ENSG00000089351,0.1,0.743708975
ENSG00000089472,0.5,0.262217863
ENSG00000089486,-0.1,0.778343099
ENSG00000089597,-0.1,0.68531705
ENSG00000089682,-0.2,0.374282305
ENSG00000089685,0.2,0.566516393
ENSG00000089692,-0.1,0.931680808
ENSG00000089723,-0.4,0.062165693
ENSG00000089737,0.1,0.824472549
ENSG00000089775,0.3,0.100583084
ENSG00000089820,-0.1,0.891753764
ENSG00000089847,0.2,0.785171718
ENSG00000089876,-0.1,0.764501906
ENSG00000089902,-0.2,0.245172681
ENSG00000089916,-0.1,0.893540008
ENSG00000090006,-0.1,0.740943985
ENSG00000090013,0.3,0.093833147
ENSG00000090020,-0.1,0.873139718
ENSG00000090060,0.1,0.470534306
ENSG00000090061,-0.1,0.900286623
ENSG00000090097,0.1,0.756007687
ENSG00000090238,-0.4,0.329629202
ENSG00000090266,0.1,0.853965241
ENSG00000090273,-0.1,0.758192534
ENSG00000090339,0.4,0.031639069
ENSG00000090372,0.1,0.61844887
ENSG00000090432,-0.2,0.487433262
ENSG00000090447,0.4,0.106770907
ENSG00000090487,0.2,0.28286658
ENSG00000090520,-0.1,0.457580743
ENSG00000090530,-0.3,0.362310956
ENSG00000090554,0.2,0.74891884
ENSG00000090565,-0.2,0.476578376
ENSG00000090621,0.4,0.014041399
ENSG00000090661,0.1,0.676868797
ENSG00000090674,-0.1,0.796549652
ENSG00000090776,-0.1,0.706503802
ENSG00000090857,-0.2,0.449987701
ENSG00000090861,0.2,0.454869453
ENSG00000090863,-0.1,0.821649083
ENSG00000090889,0.1,0.873042537
ENSG00000090905,-0.1,0.821782354
ENSG00000090924,-0.3,0.337286745
ENSG00000090932,0.1,0.71454245
ENSG00000090971,-0.2,0.634560074
ENSG00000090975,-0.2,0.463938443
ENSG00000090989,-0.1,0.555438287
ENSG00000091009,0.2,0.490282151
ENSG00000091039,0.1,0.640575637
ENSG00000091073,0.1,0.841221005
ENSG00000091106,-0.4,0.440883312
ENSG00000091127,0.2,0.516899888
ENSG00000091136,-0.2,0.379824943
ENSG00000091157,-0.3,0.192296916
ENSG00000091164,-0.1,0.637596727
ENSG00000091262,-0.3,0.645318421
ENSG00000091317,-0.1,0.795658467
ENSG00000091409,-0.4,0.110184283
ENSG00000091436,0.5,0.029644013
ENSG00000091482,-0.2,0.712199452
ENSG00000091483,0.2,0.228363311
ENSG00000091527,0.2,0.304720287
ENSG00000091536,-0.2,0.764024696
ENSG00000091592,-0.1,0.781188119
ENSG00000091622,0.9,0.017338184
ENSG00000091640,0.2,0.579167236
ENSG00000091651,0.3,0.190823443
ENSG00000091656,0.1,0.91481402
ENSG00000091732,-0.1,0.818019785
ENSG00000091831,0.6,0.133483366
ENSG00000091844,-0.1,0.916634906
ENSG00000091947,0.1,0.689363055
ENSG00000091986,-1.2,1.62E-06
ENSG00000092010,0.1,0.476520059
ENSG00000092036,0.3,0.245172681
ENSG00000092068,-1,0.001833862
ENSG00000092096,-0.2,0.584502442
ENSG00000092098,-0.1,0.853482938
ENSG00000092140,0.1,0.903229982
ENSG00000092148,0.2,0.308941266
ENSG00000092199,0.1,0.722010671
ENSG00000092201,0.1,0.668624339
ENSG00000092203,-0.1,0.75265881
ENSG00000092208,0.2,0.47180719
ENSG00000092295,0.1,0.863817336
ENSG00000092330,-0.1,0.740281997
ENSG00000092445,0.4,0.044183821
ENSG00000092470,0.4,0.234055704
ENSG00000092531,-0.2,0.408335425
ENSG00000092607,-0.2,0.722650946
ENSG00000092621,0.4,0.180879992
ENSG00000092758,0.1,0.893191635
ENSG00000092820,0.2,0.298187206
ENSG00000092841,-0.2,0.42037294
ENSG00000092853,0.1,0.89222976
ENSG00000092929,0.7,0.02207677
ENSG00000092931,-0.2,0.663109937
ENSG00000092969,0.6,0.157721518
ENSG00000092978,-0.1,0.651992739
ENSG00000093000,-0.1,0.764856741
ENSG00000093009,0.3,0.31605692
ENSG00000093010,0.1,0.845270494
ENSG00000093167,-0.1,0.640575637
ENSG00000093217,0.3,0.304590123
ENSG00000094804,0.4,0.164708849
ENSG00000094841,-0.3,0.162279133
ENSG00000094880,0.2,0.511329267
ENSG00000094916,0.1,0.764471681
ENSG00000094975,-0.3,0.343252117
ENSG00000095002,0.1,0.765339384
ENSG00000095015,0.5,0.078612725
ENSG00000095066,0.4,0.150532401
ENSG00000095203,0.3,0.251072356
ENSG00000095209,0.3,0.299717576
ENSG00000095303,1.4,2.67E-05
ENSG00000095319,0.1,0.797928025
ENSG00000095370,0.3,0.670160844
ENSG00000095380,0.3,0.127970343
ENSG00000095383,0.7,0.040878402
ENSG00000095397,0.3,0.310564098
ENSG00000095485,0.1,0.853965241
ENSG00000095539,0.1,0.794320504
ENSG00000095574,-0.1,0.648763116
ENSG00000095587,-0.1,0.839366449
ENSG00000095637,0.3,0.276201291
ENSG00000095752,-1.2,3.07E-05
ENSG00000095787,-0.1,0.608748125
ENSG00000095794,-0.2,0.384042398
ENSG00000095906,0.1,0.585422552
ENSG00000095932,0.5,0.344351142
ENSG00000095951,0.2,0.504618249
ENSG00000096060,0.5,0.061454539
ENSG00000096063,0.1,0.746140169
ENSG00000096070,-0.1,0.839267402
ENSG00000096080,0.1,0.762340572
ENSG00000096092,-0.2,0.453480774
ENSG00000096093,-0.4,0.248897945
ENSG00000096384,0.2,0.593053348
ENSG00000096401,-0.2,0.367482531
